"GMTTIMESTAMP","LONGITUDE","LATITUDE","ALTITUDE","ACCURACY"
2015-07-12T12:08:16Z,0.1031368,52.0357497,204.0,23.0
2015-07-12T12:08:18Z,0.1029618,52.0358593,202.0,25.0
2015-07-12T12:08:20Z,0.1028743,52.0360363,201.0,24.0
2015-07-12T12:08:22Z,0.1027521,52.0361942,200.0,21.0
2015-07-12T12:08:24Z,0.102724,52.0363299,202.0,19.0
2015-07-12T12:08:26Z,0.1026053,52.0364916,199.0,15.0
2015-07-12T12:08:28Z,0.1025053,52.0366347,201.0,16.0
2015-07-12T12:08:30Z,0.1024351,52.036769,202.0,18.0
2015-07-12T12:08:32Z,0.1023073,52.0368888,203.0,17.0
2015-07-12T12:08:34Z,0.1021762,52.0370608,202.0,15.0
2015-07-12T12:08:36Z,0.1020988,52.0371664,201.0,14.0
2015-07-12T12:08:38Z,0.1019972,52.0372944,200.0,14.0
2015-07-12T12:08:40Z,0.1018675,52.0373682,200.0,15.0
2015-07-12T12:08:42Z,0.1017516,52.037598,197.0,15.0
2015-07-12T12:08:44Z,0.1017146,52.0377545,196.0,15.0
2015-07-12T12:08:46Z,0.1016653,52.037904,193.0,15.0
2015-07-12T12:08:48Z,0.1015006,52.0380661,189.0,14.0
2015-07-12T12:08:50Z,0.1013997,52.0382661,190.0,16.0
2015-07-12T12:08:52Z,0.1012842,52.038536,190.0,20.0
2015-07-12T12:08:54Z,0.1011545,52.0386726,189.0,23.0
2015-07-12T12:08:56Z,0.101147,52.0388544,189.0,24.0
2015-07-12T12:08:58Z,0.1011877,52.0390817,190.0,21.0
2015-07-12T12:09:00Z,0.1011273,52.0393144,192.0,15.0
2015-07-12T12:09:02Z,0.1010819,52.0394521,189.0,15.0
2015-07-12T12:09:04Z,0.1010602,52.0396188,191.0,14.0
2015-07-12T12:09:06Z,0.1010491,52.0397909,190.0,14.0
2015-07-12T12:09:08Z,0.1010353,52.0399468,193.0,14.0
2015-07-12T12:09:10Z,0.1010131,52.0401532,191.0,14.0
2015-07-12T12:09:12Z,0.1009114,52.0403237,188.0,13.0
2015-07-12T12:09:14Z,0.1008817,52.0404739,190.0,14.0
2015-07-12T12:09:16Z,0.1008052,52.0406532,190.0,13.0
2015-07-12T12:09:18Z,0.1007435,52.0408076,193.0,13.0
2015-07-12T12:09:20Z,0.1006921,52.0409706,195.0,14.0
2015-07-12T12:09:22Z,0.1006545,52.0411212,196.0,13.0
2015-07-12T12:09:24Z,0.1005471,52.0413057,196.0,14.0
2015-07-12T12:09:26Z,0.1005221,52.0414462,194.0,14.0
2015-07-12T12:09:28Z,0.1005033,52.0416011,195.0,14.0
2015-07-12T12:09:30Z,0.1004818,52.0417406,193.0,12.0
2015-07-12T12:09:32Z,0.1005249,52.04184,194.0,12.0
2015-07-12T12:09:35Z,0.1005934,52.0419499,194.0,12.0
2015-07-12T12:09:38Z,0.1004508,52.0419948,193.0,11.0
2015-07-12T12:09:41Z,0.1002175,52.0420152,191.0,13.0
2015-07-12T12:09:43Z,0.0999871,52.0419965,191.0,14.0
2015-07-12T12:09:45Z,0.0997839,52.0420483,189.0,13.0
2015-07-12T12:09:47Z,0.0995499,52.0420412,188.0,14.0
2015-07-12T12:09:49Z,0.0993457,52.042046,189.0,14.0
2015-07-12T12:09:51Z,0.0991978,52.0419944,189.0,15.0
2015-07-12T12:09:53Z,0.0990369,52.0420213,190.0,13.0
2015-07-12T12:09:55Z,0.0988837,52.0420032,190.0,13.0
2015-07-12T12:09:58Z,0.0986594,52.0419851,188.0,13.0
2015-07-12T12:10:01Z,0.0984467,52.0419151,189.0,14.0
2015-07-12T12:10:03Z,0.0982154,52.0418719,192.0,13.0
2015-07-12T12:10:05Z,0.0980438,52.0418602,191.0,13.0
2015-07-12T12:10:07Z,0.097833,52.0418249,190.0,14.0
2015-07-12T12:10:09Z,0.0976899,52.0417838,189.0,14.0
2015-07-12T12:10:11Z,0.0975257,52.0417765,188.0,14.0
2015-07-12T12:10:13Z,0.0973511,52.0417728,188.0,13.0
2015-07-12T12:10:15Z,0.0971283,52.0417126,186.0,13.0
2015-07-12T12:10:17Z,0.0969697,52.0416579,185.0,13.0
2015-07-12T12:10:19Z,0.0967883,52.0416487,189.0,14.0
2015-07-12T12:10:21Z,0.0966379,52.0415904,189.0,14.0
2015-07-12T12:10:23Z,0.0964561,52.0415376,189.0,15.0
2015-07-12T12:10:25Z,0.0962985,52.0415372,188.0,14.0
2015-07-12T12:10:27Z,0.0960617,52.0414888,186.0,14.0
2015-07-12T12:10:29Z,0.0959159,52.0414212,186.0,15.0
2015-07-12T12:10:31Z,0.0957695,52.0413381,186.0,13.0
2015-07-12T12:10:33Z,0.095556,52.0412697,183.0,14.0
2015-07-12T12:10:35Z,0.0953358,52.0411975,181.0,14.0
2015-07-12T12:10:37Z,0.0951502,52.0412055,182.0,14.0
2015-07-12T12:10:39Z,0.0950108,52.0411408,185.0,13.0
2015-07-12T12:10:41Z,0.0948363,52.0411,183.0,12.0
2015-07-12T12:10:43Z,0.0945742,52.0410208,178.0,12.0
2015-07-12T12:10:45Z,0.0944198,52.0409947,181.0,12.0
2015-07-12T12:10:47Z,0.0942472,52.0409764,182.0,12.0
2015-07-12T12:10:49Z,0.0940461,52.0409993,180.0,12.0
2015-07-12T12:10:51Z,0.0938742,52.0410159,181.0,12.0
2015-07-12T12:10:53Z,0.0936823,52.0410094,182.0,12.0
2015-07-12T12:10:55Z,0.093515,52.0409864,183.0,12.0
2015-07-12T12:10:57Z,0.0933528,52.0409497,185.0,12.0
2015-07-12T12:11:00Z,0.093163,52.0408962,186.0,12.0
2015-07-12T12:11:05Z,0.0928881,52.0408336,187.0,12.0
2015-07-12T12:11:07Z,0.0926978,52.0407618,188.0,15.0
2015-07-12T12:11:11Z,0.0925334,52.0407312,188.0,29.0
2015-07-12T12:11:14Z,0.0920899,52.0407567,189.0,25.0
2015-07-12T12:11:16Z,0.0923434,52.0405317,187.0,20.0
2015-07-12T12:11:18Z,0.0921546,52.0405313,188.0,18.0
2015-07-12T12:11:20Z,0.0919254,52.0405261,192.0,16.0
2015-07-12T12:11:23Z,0.0917734,52.0404815,190.0,16.0
2015-07-12T12:11:26Z,0.0915889,52.0403972,193.0,14.0
2015-07-12T12:11:29Z,0.0914896,52.0402872,196.0,15.0
2015-07-12T12:11:31Z,0.0913268,52.0402808,196.0,14.0
2015-07-12T12:11:33Z,0.0912246,52.0402167,195.0,14.0
2015-07-12T12:11:36Z,0.0910695,52.0401249,191.0,13.0
2015-07-12T12:11:38Z,0.0908739,52.040036,192.0,13.0
2015-07-12T12:11:40Z,0.0907139,52.0400061,193.0,14.0
2015-07-12T12:11:43Z,0.0905738,52.0399166,195.0,13.0
2015-07-12T12:11:46Z,0.0904056,52.0398488,197.0,12.0
2015-07-12T12:11:48Z,0.090272,52.0397693,197.0,13.0
2015-07-12T12:11:50Z,0.0901429,52.0397112,196.0,12.0
2015-07-12T12:11:53Z,0.0899859,52.039657,198.0,12.0
2015-07-12T12:11:55Z,0.0898107,52.0396359,193.0,12.0
2015-07-12T12:11:58Z,0.089569,52.0396157,193.0,12.0
2015-07-12T12:12:01Z,0.0894087,52.0397007,195.0,12.0
2015-07-12T12:12:03Z,0.0893246,52.0397807,195.0,11.0
2015-07-12T12:12:05Z,0.0892244,52.0398617,196.0,11.0
2015-07-12T12:12:07Z,0.0891153,52.0399429,196.0,11.0
2015-07-12T12:12:09Z,0.0889714,52.0400079,197.0,13.0
2015-07-12T12:12:12Z,0.0887342,52.0400512,198.0,12.0
2015-07-12T12:12:14Z,0.0885806,52.040085,198.0,12.0
2015-07-12T12:12:17Z,0.0883892,52.0401042,198.0,12.0
2015-07-12T12:12:19Z,0.0882172,52.0401477,198.0,12.0
2015-07-12T12:12:21Z,0.0880319,52.0401378,197.0,12.0
2015-07-12T12:12:24Z,0.087852,52.0401165,200.0,14.0
2015-07-12T12:12:26Z,0.0876171,52.0401934,200.0,13.0
2015-07-12T12:12:28Z,0.0874418,52.0402078,200.0,15.0
2015-07-12T12:12:30Z,0.0872968,52.0402546,200.0,14.0
2015-07-12T12:12:32Z,0.0871248,52.0403154,202.0,14.0
2015-07-12T12:12:34Z,0.0869242,52.0402117,202.0,13.0
2015-07-12T12:12:36Z,0.0868003,52.0401276,203.0,13.0
2015-07-12T12:12:38Z,0.0866759,52.0400204,204.0,13.0
2015-07-12T12:12:40Z,0.0866251,52.0398836,206.0,12.0
2015-07-12T12:12:42Z,0.0865133,52.0397736,206.0,14.0
2015-07-12T12:12:44Z,0.0864215,52.0396696,205.0,14.0
2015-07-12T12:12:46Z,0.0862395,52.0396001,205.0,15.0
2015-07-12T12:12:48Z,0.0861221,52.0394683,204.0,14.0
2015-07-12T12:12:50Z,0.0859916,52.0393466,203.0,15.0
2015-07-12T12:12:52Z,0.0857719,52.0392699,201.0,14.0
2015-07-12T12:12:54Z,0.0857016,52.0391775,201.0,15.0
2015-07-12T12:12:56Z,0.0855732,52.0391271,201.0,16.0
2015-07-12T12:12:58Z,0.0854283,52.0389908,203.0,14.0
2015-07-12T12:13:00Z,0.0853279,52.0388809,204.0,13.0
2015-07-12T12:13:02Z,0.0852254,52.0387273,204.0,14.0
2015-07-12T12:13:04Z,0.0851226,52.038592,205.0,14.0
2015-07-12T12:13:06Z,0.0849513,52.0384601,202.0,13.0
2015-07-12T12:13:08Z,0.0848589,52.0383248,201.0,14.0
2015-07-12T12:13:10Z,0.0848128,52.0381901,203.0,16.0
2015-07-12T12:13:12Z,0.084777,52.0380501,200.0,16.0
2015-07-12T12:13:14Z,0.0846947,52.0379442,201.0,14.0
2015-07-12T12:13:16Z,0.0846972,52.0377864,202.0,14.0
2015-07-12T12:13:18Z,0.0847218,52.0376422,201.0,15.0
2015-07-12T12:13:20Z,0.0846842,52.037542,201.0,15.0
2015-07-12T12:13:22Z,0.0847375,52.0373658,200.0,15.0
2015-07-12T12:13:24Z,0.0844626,52.0373054,201.0,15.0
2015-07-12T12:13:26Z,0.084382,52.037175,200.0,15.0
2015-07-12T12:13:28Z,0.084434,52.0370444,201.0,13.0
2015-07-12T12:13:30Z,0.0843649,52.0369232,200.0,12.0
2015-07-12T12:13:32Z,0.0843325,52.0368162,202.0,13.0
2015-07-12T12:13:34Z,0.084202,52.0366986,201.0,13.0
2015-07-12T12:13:36Z,0.0839952,52.0366054,200.0,12.0
2015-07-12T12:13:38Z,0.0838925,52.0364811,201.0,12.0
2015-07-12T12:13:40Z,0.0837468,52.0363719,200.0,13.0
2015-07-12T12:13:42Z,0.0835077,52.0363011,198.0,14.0
2015-07-12T12:13:44Z,0.0833081,52.0362041,196.0,14.0
2015-07-12T12:13:46Z,0.0830788,52.0360749,195.0,14.0
2015-07-12T12:13:48Z,0.0828933,52.035972,194.0,15.0
2015-07-12T12:13:50Z,0.0829219,52.0358001,194.0,14.0
2015-07-12T12:13:52Z,0.0827588,52.0356726,192.0,14.0
2015-07-12T12:13:54Z,0.0826166,52.0355655,191.0,14.0
2015-07-12T12:13:56Z,0.0825633,52.0354503,193.0,13.0
2015-07-12T12:13:58Z,0.0825373,52.0353542,195.0,13.0
2015-07-12T12:14:00Z,0.08253,52.0352352,195.0,12.0
2015-07-12T12:14:02Z,0.0824764,52.0351216,194.0,12.0
2015-07-12T12:14:04Z,0.0823889,52.0350099,194.0,12.0
2015-07-12T12:14:06Z,0.0823314,52.0348934,195.0,14.0
2015-07-12T12:14:08Z,0.0822108,52.0347971,196.0,14.0
2015-07-12T12:14:10Z,0.0820971,52.0347017,201.0,16.0
2015-07-12T12:14:12Z,0.0818816,52.034595,200.0,15.0
2015-07-12T12:14:14Z,0.0818216,52.034502,199.0,12.0
2015-07-12T12:14:16Z,0.0817028,52.0344228,200.0,12.0
2015-07-12T12:14:19Z,0.0815323,52.0343283,203.0,13.0
2015-07-12T12:14:21Z,0.0813333,52.0341894,202.0,14.0
2015-07-12T12:14:23Z,0.0811693,52.0341667,204.0,15.0
2015-07-12T12:14:25Z,0.0810572,52.0340208,198.0,13.0
2015-07-12T12:14:27Z,0.0809463,52.0338878,197.0,13.0
2015-07-12T12:14:29Z,0.0808511,52.0337423,197.0,15.0
2015-07-12T12:14:31Z,0.0806729,52.0336719,199.0,16.0
2015-07-12T12:14:33Z,0.080498,52.0336162,197.0,14.0
2015-07-12T12:14:35Z,0.0804188,52.0335032,197.0,13.0
2015-07-12T12:14:37Z,0.0802467,52.0334513,196.0,11.0
2015-07-12T12:14:39Z,0.0800628,52.0333372,196.0,13.0
2015-07-12T12:14:41Z,0.0799556,52.0332316,198.0,12.0
2015-07-12T12:14:43Z,0.0798356,52.0331142,198.0,13.0
2015-07-12T12:14:45Z,0.079697,52.0329928,198.0,12.0
2015-07-12T12:14:47Z,0.0795819,52.0328665,200.0,12.0
2015-07-12T12:14:49Z,0.0794776,52.0327556,200.0,12.0
2015-07-12T12:14:51Z,0.0793337,52.03263,197.0,12.0
2015-07-12T12:14:53Z,0.0791233,52.0324361,196.0,13.0
2015-07-12T12:14:56Z,0.0789111,52.0323536,198.0,15.0
2015-07-12T12:14:58Z,0.0786988,52.0322944,199.0,13.0
2015-07-12T12:15:00Z,0.0784454,52.0322308,200.0,13.0
2015-07-12T12:15:02Z,0.0783004,52.0321459,201.0,13.0
2015-07-12T12:15:04Z,0.0781014,52.0320662,202.0,12.0
2015-07-12T12:15:06Z,0.0778988,52.0320118,202.0,13.0
2015-07-12T12:15:09Z,0.0776847,52.0319654,209.0,11.0
2015-07-12T12:15:11Z,0.0774538,52.0319165,208.0,11.0
2015-07-12T12:15:13Z,0.0772622,52.0318988,206.0,12.0
2015-07-12T12:15:15Z,0.0770351,52.0318908,204.0,11.0
2015-07-12T12:15:17Z,0.0767994,52.0318967,203.0,12.0
2015-07-12T12:15:19Z,0.0765854,52.0318656,203.0,12.0
2015-07-12T12:15:21Z,0.0763697,52.0317826,203.0,12.0
2015-07-12T12:15:23Z,0.0761699,52.0317106,203.0,13.0
2015-07-12T12:15:25Z,0.0759876,52.0316562,204.0,14.0
2015-07-12T12:15:27Z,0.0758142,52.0316372,204.0,15.0
2015-07-12T12:15:29Z,0.0756325,52.0315767,203.0,14.0
2015-07-12T12:15:31Z,0.0754126,52.0314256,199.0,15.0
2015-07-12T12:15:34Z,0.0750939,52.0313518,198.0,12.0
2015-07-12T12:15:36Z,0.0749,52.0312889,200.0,12.0
2015-07-12T12:15:38Z,0.0747456,52.0312025,199.0,12.0
2015-07-12T12:15:40Z,0.0745671,52.0311319,198.0,11.0
2015-07-12T12:15:43Z,0.0743629,52.031093,197.0,13.0
2015-07-12T12:15:46Z,0.0742825,52.0312222,198.0,12.0
2015-07-12T12:15:48Z,0.0741342,52.0313041,199.0,11.0
2015-07-12T12:15:50Z,0.0739603,52.0314074,197.0,12.0
2015-07-12T12:15:52Z,0.0737901,52.0315049,199.0,12.0
2015-07-12T12:15:54Z,0.0736262,52.0315647,200.0,12.0
2015-07-12T12:15:56Z,0.0734785,52.0316361,199.0,12.0
2015-07-12T12:15:58Z,0.0733022,52.0317287,200.0,11.0
2015-07-12T12:16:00Z,0.0730433,52.0318938,194.0,11.0
2015-07-12T12:16:02Z,0.0728945,52.0319825,194.0,12.0
2015-07-12T12:16:04Z,0.0726506,52.0321052,194.0,12.0
2015-07-12T12:16:06Z,0.0724583,52.0322291,193.0,12.0
2015-07-12T12:16:08Z,0.0722973,52.0323754,193.0,14.0
2015-07-12T12:16:10Z,0.0721101,52.0325357,193.0,15.0
2015-07-12T12:16:12Z,0.0720367,52.0327454,191.0,12.0
2015-07-12T12:16:14Z,0.0718712,52.0329224,189.0,13.0
2015-07-12T12:16:16Z,0.0717984,52.0330705,190.0,12.0
2015-07-12T12:16:18Z,0.0717044,52.0332252,190.0,11.0
2015-07-12T12:16:20Z,0.0716122,52.0334008,190.0,11.0
2015-07-12T12:16:22Z,0.0714846,52.0335621,189.0,12.0
2015-07-12T12:16:24Z,0.0713771,52.0337145,191.0,11.0
2015-07-12T12:16:26Z,0.0712745,52.033868,192.0,12.0
2015-07-12T12:16:28Z,0.07115,52.0340572,192.0,13.0
2015-07-12T12:16:30Z,0.0711131,52.0342332,193.0,13.0
2015-07-12T12:16:32Z,0.0709096,52.0343666,194.0,13.0
2015-07-12T12:16:34Z,0.0707479,52.0345598,191.0,13.0
2015-07-12T12:16:36Z,0.070737,52.0348292,192.0,13.0
2015-07-12T12:16:38Z,0.0706358,52.0349797,192.0,13.0
2015-07-12T12:16:40Z,0.0704578,52.0351406,192.0,14.0
2015-07-12T12:16:42Z,0.070356,52.0352985,193.0,12.0
2015-07-12T12:16:44Z,0.0702397,52.0354518,193.0,11.0
2015-07-12T12:16:46Z,0.0701011,52.0356254,192.0,12.0
2015-07-12T12:16:48Z,0.0699902,52.0357764,191.0,10.0
2015-07-12T12:16:50Z,0.0698416,52.0359574,190.0,10.0
2015-07-12T12:16:52Z,0.0697218,52.0361107,191.0,10.0
2015-07-12T12:16:54Z,0.0696071,52.0363249,186.0,11.0
2015-07-12T12:16:56Z,0.0695308,52.0365027,186.0,12.0
2015-07-12T12:16:58Z,0.0693863,52.0366946,183.0,11.0
2015-07-12T12:17:00Z,0.069238,52.0368612,184.0,12.0
2015-07-12T12:17:02Z,0.0691318,52.0370081,184.0,11.0
2015-07-12T12:17:04Z,0.0690595,52.0372009,182.0,11.0
2015-07-12T12:17:06Z,0.0689343,52.0374012,183.0,12.0
2015-07-12T12:17:08Z,0.06877,52.0375419,184.0,13.0
2015-07-12T12:17:10Z,0.068587,52.0377601,182.0,12.0
2015-07-12T12:17:12Z,0.0684119,52.0379387,181.0,12.0
2015-07-12T12:17:14Z,0.0683385,52.0381303,181.0,11.0
2015-07-12T12:17:16Z,0.0682458,52.0383525,179.0,11.0
2015-07-12T12:17:18Z,0.0681296,52.0385533,180.0,11.0
2015-07-12T12:17:20Z,0.0679527,52.0387445,181.0,10.0
2015-07-12T12:17:22Z,0.0678316,52.0389432,181.0,11.0
2015-07-12T12:17:24Z,0.0676721,52.03912,182.0,11.0
2015-07-12T12:17:26Z,0.0675532,52.0393087,180.0,10.0
2015-07-12T12:17:28Z,0.0674467,52.0394972,179.0,11.0
2015-07-12T12:17:30Z,0.0673635,52.0397001,180.0,12.0
2015-07-12T12:17:32Z,0.0672446,52.0398684,178.0,13.0
2015-07-12T12:17:34Z,0.0670203,52.0400722,179.0,14.0
2015-07-12T12:17:36Z,0.0668209,52.0402641,181.0,14.0
2015-07-12T12:17:38Z,0.0668166,52.0404453,178.0,15.0
2015-07-12T12:17:40Z,0.0666834,52.040639,177.0,14.0
2015-07-12T12:17:42Z,0.0664694,52.0407808,180.0,13.0
2015-07-12T12:17:44Z,0.0663925,52.0409774,176.0,13.0
2015-07-12T12:17:46Z,0.0661983,52.041168,175.0,13.0
2015-07-12T12:17:48Z,0.0659902,52.0413867,177.0,13.0
2015-07-12T12:17:50Z,0.0658375,52.04161,174.0,12.0
2015-07-12T12:17:52Z,0.0657049,52.0418172,173.0,11.0
2015-07-12T12:17:54Z,0.0655883,52.0420473,171.0,10.0
2015-07-12T12:17:56Z,0.0654244,52.042287,171.0,10.0
2015-07-12T12:17:58Z,0.0652852,52.0425174,169.0,10.0
2015-07-12T12:18:00Z,0.0651243,52.0427323,168.0,10.0
2015-07-12T12:18:02Z,0.0650138,52.043,164.0,11.0
2015-07-12T12:18:04Z,0.0648819,52.0432461,163.0,12.0
2015-07-12T12:18:06Z,0.0647681,52.0434782,162.0,12.0
2015-07-12T12:18:08Z,0.0645988,52.0436883,162.0,12.0
2015-07-12T12:18:10Z,0.0645074,52.0439119,159.0,11.0
2015-07-12T12:18:12Z,0.0643857,52.0441488,158.0,11.0
2015-07-12T12:18:14Z,0.0642089,52.0443597,156.0,12.0
2015-07-12T12:18:16Z,0.064028,52.0445797,155.0,12.0
2015-07-12T12:18:18Z,0.0638905,52.0447717,154.0,12.0
2015-07-12T12:18:20Z,0.0637385,52.044978,154.0,12.0
2015-07-12T12:18:22Z,0.063597,52.0451726,155.0,12.0
2015-07-12T12:18:24Z,0.0634143,52.0453626,155.0,12.0
2015-07-12T12:18:26Z,0.0632832,52.0455655,151.0,11.0
2015-07-12T12:18:28Z,0.0631229,52.0457496,152.0,11.0
2015-07-12T12:18:30Z,0.0629839,52.045934,153.0,12.0
2015-07-12T12:18:32Z,0.062865,52.0461265,155.0,11.0
2015-07-12T12:18:34Z,0.0627297,52.0463316,155.0,12.0
2015-07-12T12:18:36Z,0.0625422,52.0465336,152.0,12.0
2015-07-12T12:18:38Z,0.0624316,52.0467361,154.0,11.0
2015-07-12T12:18:40Z,0.0622692,52.0469326,151.0,11.0
2015-07-12T12:18:42Z,0.06215,52.0471156,150.0,11.0
2015-07-12T12:18:44Z,0.0620127,52.0473056,149.0,11.0
2015-07-12T12:18:46Z,0.0618923,52.047496,150.0,11.0
2015-07-12T12:18:48Z,0.061757,52.047697,150.0,10.0
2015-07-12T12:18:50Z,0.0616097,52.0478974,149.0,12.0
2015-07-12T12:18:52Z,0.0614167,52.0481058,149.0,11.0
2015-07-12T12:18:54Z,0.061301,52.048285,148.0,11.0
2015-07-12T12:18:56Z,0.06112,52.048483,145.0,11.0
2015-07-12T12:18:58Z,0.0610114,52.0486913,142.0,11.0
2015-07-12T12:19:00Z,0.0609865,52.0488924,140.0,13.0
2015-07-12T12:19:02Z,0.0608704,52.0490397,141.0,14.0
2015-07-12T12:19:04Z,0.0607241,52.049222,142.0,13.0
2015-07-12T12:19:06Z,0.0606453,52.0494068,143.0,13.0
2015-07-12T12:19:08Z,0.0604629,52.0496414,145.0,14.0
2015-07-12T12:19:10Z,0.0603471,52.049819,145.0,14.0
2015-07-12T12:19:12Z,0.0601463,52.0499675,145.0,12.0
2015-07-12T12:19:14Z,0.0600132,52.0501318,143.0,12.0
2015-07-12T12:19:16Z,0.0598591,52.050302,144.0,13.0
2015-07-12T12:19:18Z,0.0597313,52.0504353,144.0,14.0
2015-07-12T12:19:20Z,0.0594819,52.0505733,145.0,15.0
2015-07-12T12:19:22Z,0.0594138,52.0507701,144.0,15.0
2015-07-12T12:19:24Z,0.0594664,52.0509047,142.0,14.0
2015-07-12T12:19:26Z,0.0593043,52.0510539,142.0,15.0
2015-07-12T12:19:28Z,0.0588326,52.0513572,140.0,14.0
2015-07-12T12:19:30Z,0.0587403,52.0515788,136.0,14.0
2015-07-12T12:19:32Z,0.0586129,52.051751,137.0,12.0
2015-07-12T12:19:34Z,0.0584789,52.0519192,138.0,12.0
2015-07-12T12:19:36Z,0.0582278,52.0521059,138.0,13.0
2015-07-12T12:19:38Z,0.0580566,52.0522754,137.0,12.0
2015-07-12T12:19:40Z,0.0579006,52.0524146,136.0,13.0
2015-07-12T12:19:42Z,0.0577131,52.0525724,134.0,14.0
2015-07-12T12:19:44Z,0.0576225,52.0527647,135.0,11.0
2015-07-12T12:19:46Z,0.0574628,52.0528979,136.0,12.0
2015-07-12T12:19:48Z,0.0573398,52.0530721,134.0,11.0
2015-07-12T12:19:50Z,0.0571754,52.0532338,134.0,12.0
2015-07-12T12:19:52Z,0.0570652,52.0533489,136.0,12.0
2015-07-12T12:19:54Z,0.0569813,52.0535219,133.0,12.0
2015-07-12T12:19:56Z,0.0568591,52.0536949,144.0,11.0
2015-07-12T12:19:58Z,0.0567166,52.0538185,140.0,11.0
2015-07-12T12:20:00Z,0.0565663,52.0539449,142.0,12.0
2015-07-12T12:20:02Z,0.0564419,52.0541044,137.0,12.0
2015-07-12T12:20:04Z,0.0564215,52.0542063,138.0,14.0
2015-07-12T12:20:06Z,0.0560884,52.0543681,138.0,15.0
2015-07-12T12:20:08Z,0.0559986,52.0545807,138.0,15.0
2015-07-12T12:20:10Z,0.0559657,52.0547839,137.0,16.0
2015-07-12T12:20:12Z,0.0557551,52.0548728,135.0,14.0
2015-07-12T12:20:14Z,0.0557158,52.0549879,137.0,14.0
2015-07-12T12:20:16Z,0.0554909,52.0551287,133.0,13.0
2015-07-12T12:20:18Z,0.0552561,52.0552652,135.0,14.0
2015-07-12T12:20:20Z,0.0552678,52.0554607,133.0,15.0
2015-07-12T12:20:22Z,0.0551942,52.055671,131.0,15.0
2015-07-12T12:20:24Z,0.0549542,52.0558484,131.0,12.0
2015-07-12T12:20:26Z,0.054807,52.0559958,130.0,12.0
2015-07-12T12:20:28Z,0.0546844,52.0561398,129.0,12.0
2015-07-12T12:20:30Z,0.0545458,52.0562731,129.0,11.0
2015-07-12T12:20:32Z,0.0544,52.0564245,129.0,11.0
2015-07-12T12:20:34Z,0.054239,52.0565813,127.0,11.0
2015-07-12T12:20:36Z,0.054097,52.0567377,127.0,11.0
2015-07-12T12:20:38Z,0.0539569,52.0568706,127.0,11.0
2015-07-12T12:20:40Z,0.0538114,52.0569951,129.0,12.0
2015-07-12T12:20:42Z,0.0537383,52.0571302,129.0,11.0
2015-07-12T12:20:44Z,0.053651,52.0572374,130.0,11.0
2015-07-12T12:20:46Z,0.0535488,52.057353,132.0,10.0
2015-07-12T12:20:48Z,0.053458,52.057456,133.0,10.0
2015-07-12T12:20:50Z,0.0533503,52.0575553,132.0,10.0
2015-07-12T12:20:52Z,0.0532716,52.0576616,134.0,11.0
2015-07-12T12:20:54Z,0.0531704,52.0577665,135.0,11.0
2015-07-12T12:20:56Z,0.0531074,52.0579293,134.0,12.0
2015-07-12T12:20:58Z,0.0529966,52.0580178,136.0,11.0
2015-07-12T12:21:00Z,0.0528901,52.0581162,135.0,11.0
2015-07-12T12:21:02Z,0.0527599,52.0582374,136.0,10.0
2015-07-12T12:21:04Z,0.052608,52.0583804,134.0,11.0
2015-07-12T12:21:06Z,0.0524752,52.0585083,133.0,12.0
2015-07-12T12:21:08Z,0.0523641,52.0586494,135.0,13.0
2015-07-12T12:21:10Z,0.0523136,52.0587636,134.0,14.0
2015-07-12T12:21:12Z,0.0522075,52.0589422,133.0,13.0
2015-07-12T12:21:14Z,0.0520868,52.0591039,134.0,14.0
2015-07-12T12:21:16Z,0.0519318,52.0592797,133.0,13.0
2015-07-12T12:21:18Z,0.0517212,52.059437,135.0,12.0
2015-07-12T12:21:20Z,0.0515621,52.0596052,137.0,12.0
2015-07-12T12:21:22Z,0.0514105,52.0597751,135.0,13.0
2015-07-12T12:21:24Z,0.0511955,52.0599552,129.0,13.0
2015-07-12T12:21:26Z,0.051141,52.0600961,127.0,14.0
2015-07-12T12:21:28Z,0.0509681,52.060234,125.0,15.0
2015-07-12T12:21:30Z,0.0509446,52.0604352,122.0,13.0
2015-07-12T12:21:32Z,0.0507833,52.0605843,121.0,14.0
2015-07-12T12:21:35Z,0.0506663,52.0607401,122.0,14.0
2015-07-12T12:21:37Z,0.0504934,52.0608927,119.0,14.0
2015-07-12T12:21:39Z,0.0503487,52.0609855,118.0,14.0
2015-07-12T12:21:41Z,0.0503949,52.0611024,116.0,15.0
2015-07-12T12:21:44Z,0.0503124,52.0612355,114.0,12.0
2015-07-12T12:21:46Z,0.0504681,52.0613459,112.0,12.0
2015-07-12T12:21:48Z,0.0505403,52.0614574,111.0,13.0
2015-07-12T12:21:50Z,0.0506024,52.0616054,111.0,13.0
2015-07-12T12:21:52Z,0.05075,52.0618069,110.0,13.0
2015-07-12T12:21:54Z,0.0506323,52.0619313,109.0,14.0
2015-07-12T12:21:56Z,0.0506539,52.0620873,109.0,15.0
2015-07-12T12:21:58Z,0.0507498,52.0622012,107.0,12.0
2015-07-12T12:22:00Z,0.0508148,52.0623217,109.0,13.0
2015-07-12T12:22:03Z,0.0508725,52.0624555,112.0,13.0
2015-07-12T12:22:06Z,0.0508111,52.0626133,111.0,14.0
2015-07-12T12:22:08Z,0.0510561,52.0628096,111.0,13.0
2015-07-12T12:22:10Z,0.0510698,52.0629595,109.0,13.0
